pcap,window_index,window_start,window_end,pkts_per_s,bytes_per_s,tcp_per_s,udp_per_s,icmp_per_s,udp_dst_1900_per_s,udp_dst_53_per_s,udp_dst_123_per_s,udp_dst_80_per_s,udp_dst_443_per_s,iat_mean,iat_std,iat_cv,iat_median,iat_p95,iat_p99,max_bin_pkts,gini_pkts,n_unique_src_ip,n_unique_dst_ip,n_unique_src_mac,H_src_ip,H_dst_port,H_ttl,tcp_syn_over_synack,udp_ssdp_req_over_resp,udp_dns_req_over_resp,udp_ntp_req_over_resp,pkt_len_mean,pkt_len_std,pkt_len_mode,udp_1900_fraction,ssdp_msearch,ssdp_notify,ssdp_200ok,H_ST,H_MAN,H_USER_AGENT,ssdp_multicast_hit_rate,src_mac_dominance,attack,family,family_index
mixed1.pcap,4277,1539956150.501079,1539956151.501079,13.0,1302.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06477323919534683,0.08752691745758057,1.3512821197509766,0.024078011512756348,0.2344629019498825,0.2908893823623657,5.0,0.5865384340286255,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.15384674072266,44.990333557128906,101.9000015258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923191547394,0,normal,0
mixed1.pcap,4278,1539956151.001079,1539956152.001079,9.0,1014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08467388153076172,0.11239492148160934,1.3273859024047852,0.02771449089050293,0.2872726023197174,0.3304113745689392,4.0,0.6805555820465088,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.66666412353516,34.44157791137695,101.9000015258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0,normal,0
mixed1.pcap,4279,1539956151.501079,1539956152.501079,14.0,1480.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05918961390852928,0.08292622864246368,1.401026725769043,0.010983943939208984,0.22568579018115997,0.27195391058921814,4.0,0.4642857015132904,2.0,3.0,9.0,0.9182958602905273,1.5849624872207642,0.0,0.0,0.0,0.0,0.0,105.71428680419922,33.266090393066406,101.9000015258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142984867096,0,normal,0
mixed1.pcap,4280,1539956152.001079,1539956153.001079,17.0,1678.0,4.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05832381546497345,0.08347129076719284,1.431169867515564,0.0100250244140625,0.24399662017822266,0.2756160795688629,5.0,0.3897058963775635,3.0,3.0,9.0,1.4591479301452637,1.9182958602905273,0.9182958602905273,0.0,0.0,0.0,0.0,98.70587921142578,33.772186279296875,101.9000015258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23529411852359772,0,normal,0
mixed1.pcap,4281,1539956152.501079,1539956153.501079,13.0,1440.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054669421166181564,0.07899677008390427,1.4449901580810547,0.00993049144744873,0.1908169537782669,0.2644170820713043,5.0,0.49038460850715637,2.0,2.0,9.0,0.9182958602905273,0.9182958602905273,0.9182958602905273,0.0,0.0,0.0,0.0,110.76923370361328,26.420137405395508,115.69999694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923191547394,0,normal,0
mixed1.pcap,4282,1539956153.001079,1539956154.001079,14.0,1528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06870469450950623,0.08776330947875977,1.2773990631103516,0.02093505859375,0.2305954396724701,0.2723727822303772,4.0,0.4642857015132904,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.14286041259766,37.79050827026367,123.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142984867096,0,normal,0
mixed1.pcap,4283,1539956153.501079,1539956154.501079,10.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04687857627868652,0.05832492932677269,1.2441703081130981,0.02093505859375,0.15043291449546814,0.1867113709449768,4.0,0.6499999761581421,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.19999694824219,42.74763107299805,123.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,0,normal,0
mixed1.pcap,4284,1539956154.001079,1539956155.001079,7.0,764.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07208851724863052,0.11093087494373322,1.5388147830963135,0.008041024208068848,0.25596821308135986,0.296896755695343,3.0,0.6607142686843872,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.14286041259766,37.79050827026367,123.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142984867096,0,normal,0
mixed1.pcap,4285,1539956154.501079,1539956155.501079,10.0,1032.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06434968113899231,0.09497300535440445,1.4758893251419067,0.01184701919555664,0.22926215827465057,0.2915555536746979,3.0,0.550000011920929,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.19999694824219,42.74763107299805,123.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000298023224,0,normal,0
mixed1.pcap,4286,1539956155.001079,1539956156.001079,12.0,1282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08010844886302948,0.12412070482969284,1.5494084358215332,0.009039878845214844,0.3153350353240967,0.399977445602417,5.0,0.6041666865348816,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.83333587646484,40.159751892089844,101.9000015258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0,normal,0
mixed1.pcap,4287,1539956155.501079,1539956156.501079,14.0,1530.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05086183547973633,0.06348272413015366,1.248140573501587,0.00814199447631836,0.16052213311195374,0.1997300386428833,5.0,0.5,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.28571319580078,37.89162826538086,101.9000015258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142984867096,0,normal,0
mixed1.pcap,4288,1539956156.001079,1539956157.001079,29.0,3140.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03137564659118652,0.06674828380346298,2.1273915767669678,0.005551934242248535,0.09270551055669785,0.2750232517719269,13.0,0.5301724076271057,2.0,2.0,11.0,0.9957274794578552,0.9957274794578552,0.0,2.0,0.0,0.0,0.0,108.27586364746094,53.3665885925293,43.400001525878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24137930572032928,0,normal,0
mixed1.pcap,4289,1539956156.501079,1539956157.501079,28.0,3120.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024484846740961075,0.03681841492652893,1.5037225484848022,0.004200935363769531,0.09831462055444717,0.11597175896167755,13.0,0.5446428656578064,2.0,2.0,11.0,0.9957274794578552,0.9957274794578552,0.0,2.0,0.0,0.0,0.0,111.42857360839844,51.589332580566406,43.400001525878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0,normal,0
mixed1.pcap,4290,1539956157.001079,1539956158.001079,11.0,1332.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.08744630962610245,0.1562882512807846,1.787248134613037,0.021103501319885254,0.3482048511505127,0.5034458637237549,4.0,0.5113636255264282,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.09091186523438,14.525554656982422,113.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3636363744735718,0,normal,0
mixed1.pcap,4291,1539956157.501079,1539956158.501079,15.0,1662.0,1.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.05298713222146034,0.07179491221904755,1.354949951171875,0.01995706558227539,0.1669473946094513,0.25002309679985046,4.0,0.40833333134651184,4.0,5.0,10.0,1.92192804813385,2.321928024291992,0.7219281196594238,0.0,0.0,0.0,0.0,110.80000305175781,21.519603729248047,118.0999984741211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2666666805744171,0,normal,0
mixed1.pcap,4292,1539956158.001079,1539956159.001079,21.0,2252.0,10.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.04538830369710922,0.07455956935882568,1.6427044868469238,0.010871052742004395,0.2205570936203003,0.26074501872062683,7.0,0.4821428656578064,6.0,6.0,8.0,2.1416194438934326,2.4416298866271973,1.8230265378952026,2.0,0.0,0.0,0.0,107.23809814453125,43.79487228393555,70.80000305175781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142984867096,0,normal,0
mixed1.pcap,4293,1539956158.501079,1539956159.501079,20.0,2301.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041296154260635376,0.059875279664993286,1.4498995542526245,0.008716106414794922,0.17506401240825653,0.20225122570991516,7.0,0.550000011920929,4.0,4.0,8.0,1.6500223875045776,1.6500223875045776,1.6500223875045776,1.0,0.0,0.0,0.0,115.05000305175781,58.23098373413086,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0,normal,0
mixed1.pcap,4294,1539956159.001079,1539956160.001079,10.0,1258.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08359643816947937,0.12182512879371643,1.4573004245758057,0.028109073638916016,0.3124544024467468,0.36760449409484863,4.0,0.625,2.0,2.0,6.0,0.9182958602905273,0.9182958602905273,0.9182958602905273,0.0,0.0,0.0,0.0,125.80000305175781,55.85839080810547,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0,normal,0
mixed1.pcap,4295,1539956159.501079,1539956160.501079,5.0,631.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24455749988555908,0.25123170018196106,1.027290940284729,0.19286704063415527,0.5573436617851257,0.5821838974952698,2.0,0.675000011920929,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,126.19999694824219,10.777754783630371,132.8000030517578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4000000059604645,0,normal,0
mixed1.pcap,4296,1539956160.001079,1539956161.001079,4.0,381.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17058269679546356,0.2295810580253601,1.345863699913025,0.012178182601928711,0.44692283868789673,0.4855668246746063,2.0,0.75,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.25,44.3642578125,123.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,normal,0
mixed1.pcap,4297,1539956160.501079,1539956161.501079,9.0,1077.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06312000751495361,0.06026892364025116,0.9548307657241821,0.05338144302368164,0.16266107559204102,0.18813295662403107,4.0,0.625,2.0,2.0,7.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,119.66666412353516,65.31632232666016,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222238779068,0,normal,0
mixed1.pcap,4298,1539956161.001079,1539956162.001079,17.0,2009.0,5.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05099949240684509,0.052916813641786575,1.0375949144363403,0.04232347011566162,0.15460574626922607,0.18088510632514954,6.0,0.5514705777168274,2.0,3.0,8.0,1.0,1.4591479301452637,1.0,0.0,0.0,0.0,0.0,118.17646789550781,56.60620880126953,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1764705926179886,0,normal,0
mixed1.pcap,4299,1539956161.501079,1539956162.501079,19.0,2454.0,5.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.04765033721923828,0.07298950850963593,1.5317730903625488,0.0085524320602417,0.20947358012199402,0.2195587158203125,6.0,0.45394736528396606,5.0,5.0,9.0,2.197159767150879,2.503258228302002,1.22439444065094,0.0,0.0,0.0,0.0,129.15789794921875,93.90042877197266,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2631579041481018,0,normal,0
mixed1.pcap,4300,1539956162.001079,1539956163.001079,13.0,1887.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.08316608518362045,0.10617894679307938,1.276709794998169,0.008888483047485352,0.2491552084684372,0.24947895109653473,3.0,0.375,4.0,4.0,9.0,1.92192804813385,1.92192804813385,0.7219281196594238,0.0,0.0,0.0,0.0,145.15383911132812,102.02853393554688,108.4000015258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923191547394,0,normal,0
mixed1.pcap,4301,1539956162.501079,1539956163.501079,11.0,1098.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07547881454229355,0.10064473748207092,1.3334169387817383,0.008888483047485352,0.25181716680526733,0.2537762522697449,3.0,0.4204545319080353,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.81818389892578,41.393497467041016,101.9000015258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27272728085517883,0,normal,0
mixed1.pcap,4302,1539956163.001079,1539956164.001079,19.0,1716.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.05299721658229828,0.07277490943670273,1.3731836080551147,0.00827336311340332,0.1836429089307785,0.24014140665531158,5.0,0.3881579041481018,3.0,3.0,9.0,1.3709505796432495,1.92192804813385,0.7219281196594238,0.0,0.0,0.0,0.0,90.31578826904297,39.47557830810547,101.9000015258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21052631735801697,0,normal,0
mixed1.pcap,4303,1539956163.501079,1539956164.501079,18.0,1714.0,3.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.03487636148929596,0.044394392520189285,1.2729078531265259,0.009659051895141602,0.12352342903614044,0.1440974622964859,5.0,0.4722222089767456,3.0,3.0,10.0,1.3709505796432495,1.92192804813385,0.7219281196594238,0.0,0.0,0.0,0.0,95.22222137451172,35.602054595947266,101.9000015258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222238779068,0,normal,0
mixed1.pcap,4304,1539956164.001079,1539956165.001079,13.0,1364.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06960640102624893,0.13663026690483093,1.9628980159759521,0.012953519821166992,0.30803290009498596,0.463296115398407,4.0,0.4711538553237915,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.92308044433594,37.378440856933594,101.9000015258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923191547394,0,normal,0
mixed1.pcap,4305,1539956164.501079,1539956165.501079,9.0,1014.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040750741958618164,0.05513095483183861,1.3528821468353271,0.011415958404541016,0.13650614023208618,0.16712132096290588,3.0,0.5416666865348816,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.66666412353516,34.44157791137695,101.9000015258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444477558136,1,ssdp,1
mixed1.pcap,4306,1539956165.001079,1539956166.001079,215.0,106504.0,0.0,206.0,0.0,206.0,0.0,0.0,0.0,0.0,0.004066644236445427,0.036676451563835144,9.018848419189453,0.00014841556549072266,0.0012946724891662598,0.04937980696558952,106.0,0.7377907037734985,3.0,4.0,7.0,1.4950776100158691,0.0,0.8074083924293518,0.0,0.0,0.0,0.0,495.367431640625,85.46953582763672,530.1071166992188,1.0,0.0,206.0,0.0,0.0,0.0,0.0,1.0,0.9581395387649536,1,ssdp,1
mixed1.pcap,4307,1539956165.501079,1539956166.501079,221.0,107040.0,0.0,206.0,0.0,206.0,0.0,0.0,0.0,0.0,0.0042811231687664986,0.026999203488230705,6.306570053100586,0.0001538991928100586,0.009073304943740368,0.12158413231372833,106.0,0.7132353186607361,3.0,4.0,9.0,1.4950776100158691,0.0,0.8074083924293518,0.0,0.0,0.0,0.0,484.3439025878906,107.3712158203125,530.1071166992188,1.0,0.0,206.0,0.0,0.0,0.0,0.0,1.0,0.9321267008781433,1,ssdp,1
mixed1.pcap,4308,1539956166.001079,1539956167.001079,14.0,1528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06579653918743134,0.10298451781272888,1.5651966333389282,0.019482135772705078,0.29358845949172974,0.3255847692489624,4.0,0.4642857015132904,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.14286041259766,37.79050827026367,123.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2857142984867096,0,normal,0
mixed1.pcap,4309,1539956166.501079,1539956167.501079,10.0,1240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07261255383491516,0.1062447801232338,1.463173747062683,0.027441024780273438,0.27148324251174927,0.2770887017250061,4.0,0.574999988079071,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,11.0,115.19999694824219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0,normal,0
mixed1.pcap,4310,1539956167.001079,1539956168.001079,26.0,2832.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029857320711016655,0.06424437463283539,2.151712656021118,0.003242015838623047,0.1533818244934082,0.2520946264266968,15.0,0.5769230723381042,3.0,3.0,10.0,1.2729055881500244,1.5628066062927246,0.3533593416213989,2.0,0.0,0.0,0.0,108.92308044433594,58.019840240478516,45.099998474121094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923191547394,0,normal,0
mixed1.pcap,4311,1539956167.501079,1539956168.501079,29.0,3100.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03240754082798958,0.061704427003860474,1.9040145874023438,0.005074977874755859,0.1632726490497589,0.23081523180007935,15.0,0.48706895112991333,3.0,3.0,11.0,1.2729055881500244,1.5628066062927246,0.3533593416213989,2.0,0.0,0.0,0.0,106.89655303955078,57.53820037841797,45.099998474121094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27586206793785095,0,normal,0
mixed1.pcap,4312,1539956168.001079,1539956169.001079,12.0,1322.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07174244523048401,0.082979716360569,1.1566334962844849,0.028089046478271484,0.21261441707611084,0.25982996821403503,3.0,0.4166666567325592,1.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.16666412353516,34.00204086303711,101.9000015258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0,normal,0
mixed1.pcap,4313,1539956168.501079,1539956169.501079,15.0,1624.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05207592993974686,0.05716928094625473,1.0978062152862549,0.028358936309814453,0.1583816260099411,0.16549323499202728,6.0,0.5083333253860474,2.0,2.0,10.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,108.26667022705078,34.25291442871094,101.9000015258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2666666805744171,0,normal,0
mixed1.pcap,4314,1539956169.001079,1539956170.001079,21.0,2078.0,5.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.04060084745287895,0.05604583024978638,1.3804103136062622,0.00856006145477295,0.14260537922382355,0.1919938176870346,6.0,0.5178571343421936,4.0,4.0,10.0,1.66449773311615,2.1280853748321533,1.1488348245620728,2.0,0.0,0.0,0.0,98.95237731933594,35.73110580444336,101.9000015258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.190476194024086,0,normal,0
mixed1.pcap,4315,1539956169.501079,1539956170.501079,21.0,2496.0,10.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.033611904829740524,0.046604372560977936,1.3865435123443604,0.006170034408569336,0.1400364339351654,0.15037685632705688,6.0,0.4821428656578064,3.0,3.0,8.0,1.2806720733642578,1.6258145570755005,0.9182958602905273,2.0,0.0,0.0,0.0,118.85713958740234,54.604454040527344,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0,normal,0
mixed1.pcap,4316,1539956170.001079,1539956171.001079,19.0,2522.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046768441796302795,0.05649694800376892,1.2080143690109253,0.013831496238708496,0.17602935433387756,0.18400977551937103,4.0,0.32236841320991516,2.0,2.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,132.73684692382812,56.23994064331055,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21052631735801697,0,normal,0
mixed1.pcap,4317,1539956170.501079,1539956171.501079,13.0,1534.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06305583566427231,0.07166579365730286,1.136544942855835,0.030152440071105957,0.20080770552158356,0.22675669193267822,4.0,0.39423078298568726,2.0,2.0,9.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,118.0,40.85057067871094,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923191547394,0,normal,0
mixed1.pcap,4318,1539956171.001079,1539956172.001079,10.0,1172.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.08459046483039856,0.09662380814552307,1.142254114151001,0.004681110382080078,0.23344425857067108,0.25093936920166016,2.0,0.375,1.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.19999694824219,16.785707473754883,112.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.30000001192092896,0,normal,0
mixed1.pcap,4319,1539956171.501079,1539956172.501079,9.0,1034.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.08014363050460815,0.0798681378364563,0.9965624809265137,0.05104207992553711,0.19312188029289246,0.1991371065378189,2.0,0.4305555522441864,2.0,3.0,7.0,0.9182958602905273,0.0,0.9182958602905273,0.0,0.0,0.0,0.0,114.88888549804688,16.622905731201172,112.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222238779068,0,normal,0
mixed1.pcap,4320,1539956172.001079,1539956173.001079,14.0,1358.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.07034377008676529,0.10513702034950256,1.4946173429489136,0.016407012939453125,0.27867260575294495,0.3431095778942108,6.0,0.5714285969734192,3.0,2.0,9.0,1.5849624872207642,1.0,0.9182958602905273,0.0,0.0,0.0,0.0,97.0,37.75674057006836,123.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2142857164144516,0,normal,0
mixed1.pcap,4321,1539956172.501079,1539956173.501079,14.0,1268.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.07086654752492905,0.13853491842746735,1.9548704624176025,0.011687040328979492,0.3377602696418762,0.4731024503707886,6.0,0.6071428656578064,2.0,2.0,9.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,90.57142639160156,42.375389099121094,123.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2142857164144516,0,normal,0
mixed1.pcap,4322,1539956173.001079,1539956174.001079,8.0,786.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04202042147517204,0.0727623775601387,1.731595516204834,0.00792694091796875,0.16488058865070343,0.2072688788175583,5.0,0.78125,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.25,46.23513412475586,101.9000015258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0,normal,0
mixed1.pcap,4323,1539956173.501079,1539956174.501079,7.0,766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13316385447978973,0.260855108499527,1.9589033126831055,0.01454305648803711,0.5471740365028381,0.6820876002311707,5.0,0.8035714030265808,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.42857360839844,37.991943359375,101.9000015258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4285714328289032,0,normal,0
mixed1.pcap,4324,1539956174.001079,1539956175.001079,9.0,944.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06084412336349487,0.08124147355556488,1.3352395296096802,0.016718029975891113,0.20070122182369232,0.20118340849876404,5.0,0.7083333134651184,2.0,2.0,6.0,0.9182958602905273,0.9182958602905273,0.9182958602905273,0.0,0.0,0.0,0.0,104.88888549804688,29.018938064575195,73.0999984741211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0,normal,0
mixed1.pcap,4325,1539956174.501079,1539956175.501079,15.0,1480.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057039499282836914,0.09137379378080368,1.6019389629364014,0.010987043380737305,0.24207648634910583,0.3052113652229309,5.0,0.5916666388511658,2.0,2.0,9.0,0.9182958602905273,0.9182958602905273,0.9182958602905273,0.0,0.0,0.0,0.0,98.66666412353516,39.45912170410156,101.9000015258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2666666805744171,0,normal,0
mixed1.pcap,4326,1539956175.001079,1539956176.001079,12.0,1282.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043524548411369324,0.0606267973780632,1.3929334878921509,0.008812189102172852,0.16125750541687012,0.19364027678966522,5.0,0.6666666865348816,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.83333587646484,40.159751892089844,101.9000015258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333432674408,0,normal,0
mixed1.pcap,4327,1539956175.501079,1539956176.501079,8.0,994.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11204470694065094,0.18011169135570526,1.6074984073638916,0.008812189102172852,0.42432722449302673,0.5079813599586487,4.0,0.6875,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.25,11.266654014587402,115.4000015258789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0,normal,0
mixed1.pcap,4328,1539956176.001079,1539956177.001079,19.0,2108.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.033557161688804626,0.07462118566036224,2.223703622817993,0.0014764070510864258,0.19405005872249603,0.2562204897403717,13.0,0.7171052694320679,2.0,2.0,6.0,0.9957274794578552,0.9957274794578552,0.0,2.0,0.0,0.0,0.0,110.9473648071289,58.004058837890625,84.80000305175781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3684210479259491,0,normal,0
mixed1.pcap,4329,1539956176.501079,1539956177.501079,27.0,2739.0,15.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.029273729771375656,0.05362657830119133,1.8319010734558105,0.003503084182739258,0.14701539278030396,0.18182259798049927,13.0,0.5787037014961243,5.0,5.0,9.0,1.7755235433578491,2.019153356552124,0.6402064561843872,2.0,0.0,0.0,0.0,101.44444274902344,55.009986877441406,43.400001525878906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25925925374031067,0,normal,0
mixed1.pcap,4330,1539956177.001079,1539956178.001079,12.0,1127.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.03878118842840195,0.051482997834682465,1.327525019645691,0.019162893295288086,0.1460195779800415,0.14761288464069366,4.0,0.625,4.0,4.0,7.0,2.0,2.0,1.5,0.0,0.0,0.0,0.0,93.91666412353516,38.625247955322266,123.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0,normal,0
